resref,name,game,material_family,material_target,wiki_url,stackable,category
gen_im_acc_amu_act2_08,Fen'Harel's Tooth,da2,,,https://dragonage.fandom.com/wiki/Fen%27Harel%27s_Tooth,0,accessories.amulets
gen_im_acc_amu_act3_01,White Scapular of the Defender,da2,,,https://dragonage.fandom.com/wiki/White_Scapular_of_the_Defender,0,accessories.amulets
gen_im_acc_amu_act3_02,Dreamcatcher,da2,,,https://dragonage.fandom.com/wiki/Dreamcatcher,0,accessories.amulets
gen_im_acc_amu_act3_03,Four-Fingered Eddie's Lucky Talisman,da2,,,https://dragonage.fandom.com/wiki/Four-Fingered_Eddie%27s_Lucky_Talisman,0,accessories.amulets
gen_im_acc_amu_act3_04,Warden's Oath,da2,,,https://dragonage.fandom.com/wiki/Warden%27s_Oath_(Dragon_Age_II),0,accessories.amulets
gen_im_acc_amu_act3_05,Rhinestone-Studded Symbol of Andraste,da2,,,https://dragonage.fandom.com/wiki/Rhinestone-Studded_Symbol_of_Andraste,0,accessories.amulets
gen_im_acc_amu_act3_06,Filigreed Orlesian Pendant,da2,,,https://dragonage.fandom.com/wiki/Filigreed_Orlesian_Pendant,0,accessories.amulets
gen_im_acc_amu_act3_07,The Sacred Heart,da2,,,https://dragonage.fandom.com/wiki/The_Sacred_Heart,0,accessories.amulets
gen_im_acc_amu_act3_08,Van Markham's Heirloom,da2,,,https://dragonage.fandom.com/wiki/Van_Markham%27s_Heirloom,0,accessories.amulets
gen_im_acc_amu_act3_09,Chantry Amulet,da2,,,https://dragonage.fandom.com/wiki/Chantry_Amulet_(Dragon_Age_II),0,accessories.amulets
gen_im_acc_amu_act3_10,Amulet of the Tempest,da2,,,https://dragonage.fandom.com/wiki/Amulet_of_the_Tempest,0,accessories.amulets
gen_im_acc_amu_lore_01,Urzara's Tooth,da2,,,https://dragonage.fandom.com/wiki/Urzara%27s_Tooth,0,accessories.amulets
gen_im_acc_amu_lore_02,Tranquility,da2,,,https://dragonage.fandom.com/wiki/Tranquility_(amulet),0,accessories.amulets
gen_im_acc_amu_lore_03,Gem of Keroshek,da2,,,https://dragonage.fandom.com/wiki/Gem_of_Keroshek,0,accessories.amulets
gen_im_acc_amu_lore_04,Talisman of Saarebas,da2,,,https://dragonage.fandom.com/wiki/Talisman_of_Saarebas,0,accessories.amulets
prm000im_ashes_amulet,Amulet of Ashes,da2,,,https://dragonage.fandom.com/wiki/Amulet_of_Ashes,0,accessories.amulets
prm000im_fut01,Pendant of the Morning Frost,da2,,,https://dragonage.fandom.com/wiki/Pendant_of_the_Morning_Frost,0,accessories.amulets
rgb000im_isabela_gift,The Pearl,da2,,,https://dragonage.fandom.com/wiki/The_Pearl_(amulet),0,accessories.amulets
rog000im_isabela_gift_2,The Pearl,da2,,,https://dragonage.fandom.com/wiki/The_Pearl_(amulet),0,accessories.amulets
tbe200im_dull_amulet,Dull Brass Amulet,da2,,,https://dragonage.fandom.com/wiki/Dull_Brass_Amulet,0,accessories.amulets
drk_im_acc_blt_01,Bloodstained Girdle,da2,,,https://dragonage.fandom.com/wiki/Bloodstained_Girdle,0,accessories.belts
drk_im_acc_blt_02,Buckled Cinch of the Imperium,da2,,,https://dragonage.fandom.com/wiki/Buckled_Cinch_of_the_Imperium,0,accessories.belts
drk_im_acc_blt_03,Ties That Bind,da2,,,https://dragonage.fandom.com/wiki/Ties_That_Bind,0,accessories.belts
drk_im_acc_blt_hawke,Belt of the Hawke,da2,,,https://dragonage.fandom.com/wiki/Belt_of_the_Hawke,0,accessories.belts
eye_im_acc_blt_01,Wyvern Hunter's Belt,da2,,,https://dragonage.fandom.com/wiki/Wyvern_Hunter%27s_Belt,0,accessories.belts
eye_im_acc_blt_02,Girdle of the Skies,da2,,,https://dragonage.fandom.com/wiki/Girdle_of_the_Skies,0,accessories.belts
eye_im_acc_blt_03,Master Wyvern Hunter's Belt,da2,,,https://dragonage.fandom.com/wiki/Master_Wyvern_Hunter%27s_Belt,0,accessories.belts
gen_im_acc_blt_act1_01,Enchanted Silverite Chain Belt,da2,,,https://dragonage.fandom.com/wiki/Enchanted_Silverite_Chain_Belt,0,accessories.belts
gen_im_acc_blt_act1_02,Sailors' Rope Belt,da2,,,https://dragonage.fandom.com/wiki/Sailors%27_Rope_Belt,0,accessories.belts
gen_im_acc_blt_act1_03,Handlers' Whip,da2,,,https://dragonage.fandom.com/wiki/Handlers%27_Whip,0,accessories.belts
gen_im_acc_blt_act1_04,String of Pearls,da2,,,https://dragonage.fandom.com/wiki/String_of_Pearls,0,accessories.belts
gen_im_acc_blt_act1_05,Pirate Sash,da2,,,https://dragonage.fandom.com/wiki/Pirate_Sash,0,accessories.belts
gen_im_acc_blt_act1_06,Belt of the Brigand,da2,,,https://dragonage.fandom.com/wiki/Belt_of_the_Brigand,0,accessories.belts
gen_im_acc_blt_act1_07,Belt of the Chastened,da2,,,https://dragonage.fandom.com/wiki/Belt_of_the_Chastened,0,accessories.belts
gen_im_acc_blt_act2_01,Belt of Unknowing,da2,,,https://dragonage.fandom.com/wiki/Belt_of_Unknowing,0,accessories.belts
gen_im_acc_blt_act2_02,Belt of the Primevals,da2,,,https://dragonage.fandom.com/wiki/Belt_of_the_Primevals,0,accessories.belts
gen_im_acc_blt_act2_03,Seneschals' Leather Strap,da2,,,https://dragonage.fandom.com/wiki/Seneschals%27_Leather_Strap,0,accessories.belts
gen_im_acc_blt_act2_04,Dalish Embossed Belt,da2,,,https://dragonage.fandom.com/wiki/Dalish_Embossed_Belt,0,accessories.belts
gen_im_acc_blt_act2_05,Cord of the Weyr-Beast,da2,,,https://dragonage.fandom.com/wiki/Cord_of_the_Weyr-Beast,0,accessories.belts
gen_im_acc_blt_act2_06,Sash of the Tirashan,da2,,,https://dragonage.fandom.com/wiki/Sash_of_the_Tirashan,0,accessories.belts
gen_im_acc_blt_act2_07,Belt of Vigor,da2,,,https://dragonage.fandom.com/wiki/Belt_of_Vigor,0,accessories.belts
gen_im_acc_blt_act3_01,Andruil's Braid,da2,,,https://dragonage.fandom.com/wiki/Andruil%27s_Braid,0,accessories.belts
gen_im_acc_blt_act3_02,Seven Deadly Cinch,da2,,,https://dragonage.fandom.com/wiki/Seven_Deadly_Cinch,0,accessories.belts
gen_im_acc_blt_act3_03,Griffon-Feather Belt,da2,,,https://dragonage.fandom.com/wiki/Griffon-Feather_Belt,0,accessories.belts
gen_im_acc_blt_act3_04,Belt of Woven Elf Hair,da2,,,https://dragonage.fandom.com/wiki/Belt_of_Woven_Elf_Hair,0,accessories.belts
gen_im_acc_blt_act3_05,Rock Band,da2,,,https://dragonage.fandom.com/wiki/Rock_Band,0,accessories.belts
gen_im_acc_blt_act3_06,Fereldan Circle Sash,da2,,,https://dragonage.fandom.com/wiki/Fereldan_Circle_Sash,0,accessories.belts
gen_im_acc_blt_act3_07,The Hanged Man's Girdle,da2,,,https://dragonage.fandom.com/wiki/The_Hanged_Man%27s_Girdle,0,accessories.belts
gen_im_acc_blt_act3_08,Belt of the Silent Sisters,da2,,,https://dragonage.fandom.com/wiki/Belt_of_the_Silent_Sisters,0,accessories.belts
gen_im_acc_blt_act3_09,Deepstalker's Belt,da2,,,https://dragonage.fandom.com/wiki/Deepstalker%27s_Belt,0,accessories.belts
gen_im_acc_blt_act3_10,Sash of the Halla,da2,,,https://dragonage.fandom.com/wiki/Sash_of_the_Halla,0,accessories.belts
gen_im_acc_blt_act3_11,Concealer's Sash,da2,,,https://dragonage.fandom.com/wiki/Concealer%27s_Sash,0,accessories.belts
gen_im_acc_blt_lore_01,Templar Ceremonial Cummerbund,da2,,,https://dragonage.fandom.com/wiki/Templar_Ceremonial_Cummerbund,0,accessories.belts
gen_im_acc_blt_lore_02,Karasten's Belt,da2,,,https://dragonage.fandom.com/wiki/Karasten%27s_Belt,0,accessories.belts
gen_im_acc_blt_lore_03,Girdle of the Elders,da2,,,https://dragonage.fandom.com/wiki/Girdle_of_the_Elders,0,accessories.belts
mag000im_anders_gift_2,Visionary's Girdle,da2,,,https://dragonage.fandom.com/wiki/Visionary%27s_Girdle,0,accessories.belts
mgb000im_anders_gift,Visionary's Girdle,da2,,,https://dragonage.fandom.com/wiki/Visionary%27s_Girdle,0,accessories.belts
prm000im_evra_belt,Evra's Trophy Belt,da2,,,https://dragonage.fandom.com/wiki/Evra%27s_Trophy_Belt,0,accessories.belts
prm000im_fut04,The High Lords' Belt,da2,,,https://dragonage.fandom.com/wiki/The_High_Lords%27_Belt,0,accessories.belts
rgb000im_sebastian_gift,The Adherent's Belt,da2,,,https://dragonage.fandom.com/wiki/The_Adherent%27s_Belt,0,accessories.belts
rgb000im_varric_gift,The Refined Gentleman's Sash,da2,,,https://dragonage.fandom.com/wiki/The_Refined_Gentleman%27s_Sash,0,accessories.belts
rog000im_sebastian_gift_2,The Adherent's Belt,da2,,,https://dragonage.fandom.com/wiki/The_Adherent%27s_Belt,0,accessories.belts
rog000im_varric_gift_2,The Refined Gentleman's Sash,da2,,,https://dragonage.fandom.com/wiki/The_Refined_Gentleman%27s_Sash,0,accessories.belts
seb200im_twilight_belt,Twilight Belt,da2,,,https://dragonage.fandom.com/wiki/Twilight_Belt,0,accessories.belts
tbe100im_sturdy_belt,Sturdy Belt,da2,,,https://dragonage.fandom.com/wiki/Sturdy_Belt,0,accessories.belts
tbe300im_promise_belt,The Belt of Promise,da2,,,https://dragonage.fandom.com/wiki/The_Belt_of_Promise,0,accessories.belts
dae010_wandering_priest_f,Wandering Priest,da2,,,,0,accessories.rings
drk_im_acc_rng_01,Twisted Steel Ring,da2,,,https://dragonage.fandom.com/wiki/Twisted_Steel_Ring,0,accessories.rings
drk_im_acc_rng_02,The Skylark's Golden Ring,da2,,,https://dragonage.fandom.com/wiki/The_Skylark%27s_Golden_Ring,0,accessories.rings
drk_im_acc_rng_03,The Graven Circle,da2,,,https://dragonage.fandom.com/wiki/The_Graven_Circle,0,accessories.rings
drk_im_acc_rng_04,Unity,da2,,,https://dragonage.fandom.com/wiki/Unity_(ring),0,accessories.rings
drk_im_acc_rng_05,Ichor,da2,,,https://dragonage.fandom.com/wiki/Ichor,0,accessories.rings
drk_im_acc_rng_varric,Turquoise Ring of the Archon,da2,,,https://dragonage.fandom.com/wiki/Turquoise_Ring_of_the_Archon,0,accessories.rings
eye_im_acc_rng_01,Gnawed Shiny Ring,da2,,,https://dragonage.fandom.com/wiki/Gnawed_Shiny_Ring,0,accessories.rings
eye_im_acc_rng_ave,Signet of the Red,da2,,,https://dragonage.fandom.com/wiki/Signet_of_the_Red,0,accessories.rings
eye_im_acc_rng_sneak,Uncertainty,da2,,,https://dragonage.fandom.com/wiki/Uncertainty,0,accessories.rings
eye_im_acc_rng_sneak2,Anxiety,da2,,,https://dragonage.fandom.com/wiki/Anxiety,0,accessories.rings
gen_im_acc_rng_act1_01,Ring of the Magister,da2,,,https://dragonage.fandom.com/wiki/Ring_of_the_Magister,0,accessories.rings
gen_im_acc_rng_act1_02,Runed Silverite Ring,da2,,,https://dragonage.fandom.com/wiki/Runed_Silverite_Ring,0,accessories.rings
gen_im_acc_rng_act1_03,Gentleman's Puzzle Ring,da2,,,https://dragonage.fandom.com/wiki/Gentleman%27s_Puzzle_Ring,0,accessories.rings
gen_im_acc_rng_act1_04,Gallows Slave Finger-Cuffs,da2,,,https://dragonage.fandom.com/wiki/Gallows_Slave_Finger-Cuffs,0,accessories.rings
gen_im_acc_rng_act1_05,Guild Ring,da2,,,https://dragonage.fandom.com/wiki/Guild_Ring,0,accessories.rings
gen_im_acc_rng_act1_06,Dirthamen's Secret,da2,,,https://dragonage.fandom.com/wiki/Dirthamen%27s_Secret,0,accessories.rings
gen_im_acc_rng_act2_01,Rivaini Seer's Brand,da2,,,https://dragonage.fandom.com/wiki/Rivaini_Seer%27s_Brand,0,accessories.rings
gen_im_acc_rng_act2_02,Ring of Incandescence,da2,,,https://dragonage.fandom.com/wiki/Ring_of_Incandescence,0,accessories.rings
gen_im_acc_rng_act2_03,Carved Ring of the Vhenadahl,da2,,,https://dragonage.fandom.com/wiki/Carved_Ring_of_the_Vhenadahl,0,accessories.rings
gen_im_acc_rng_act2_04,The Seal of Kirkwall,da2,,,https://dragonage.fandom.com/wiki/The_Seal_of_Kirkwall,0,accessories.rings
gen_im_acc_rng_act2_05,Etched Ring of the Twins,da2,,,https://dragonage.fandom.com/wiki/Etched_Ring_of_the_Twins,0,accessories.rings
gen_im_acc_rng_act2_06,Twice-Blessed Ring,da2,,,https://dragonage.fandom.com/wiki/Twice-Blessed_Ring,0,accessories.rings
gen_im_acc_rng_act2_07,Ring of the Seven Watchers,da2,,,https://dragonage.fandom.com/wiki/Ring_of_the_Seven_Watchers,0,accessories.rings
gen_im_acc_rng_act2_08,Ring of the Faithful,da2,,,https://dragonage.fandom.com/wiki/Ring_of_the_Faithful,0,accessories.rings
gen_im_acc_rng_act2_09,Ring of Ruin,da2,,,https://dragonage.fandom.com/wiki/Ring_of_Ruin,0,accessories.rings
gen_im_acc_rng_act2_10,Tear of Ferelden,da2,,,https://dragonage.fandom.com/wiki/Tear_of_Ferelden,0,accessories.rings
gen_im_acc_rng_act3_01,The Jade Serpent,da2,,,https://dragonage.fandom.com/wiki/The_Jade_Serpent,0,accessories.rings
gen_im_acc_rng_act3_02,Onyx Ring of the Dales,da2,,,https://dragonage.fandom.com/wiki/Onyx_Ring_of_the_Dales,0,accessories.rings
gen_im_acc_rng_act3_03,Orsino's Signet Ring,da2,,,https://dragonage.fandom.com/wiki/Orsino%27s_Signet_Ring,0,accessories.rings
gen_im_acc_rng_act3_04,Mark of the Fallen,da2,,,https://dragonage.fandom.com/wiki/Mark_of_the_Fallen,0,accessories.rings
gen_im_acc_rng_act3_05,Three Wolf Boon,da2,,,https://dragonage.fandom.com/wiki/Three_Wolf_Boon,0,accessories.rings
gen_im_acc_rng_act3_06,Ring of the Shadow Hunter,da2,,,https://dragonage.fandom.com/wiki/Ring_of_the_Shadow_Hunter,0,accessories.rings
gen_im_acc_rng_act3_07,Warden's Promise,da2,,,https://dragonage.fandom.com/wiki/Warden%27s_Promise,0,accessories.rings
gen_im_acc_rng_act3_08,Band of Silvery Gold,da2,,,https://dragonage.fandom.com/wiki/Band_of_Silvery_Gold,0,accessories.rings
gen_im_acc_rng_act3_09,Ring of the Archmage,da2,,,https://dragonage.fandom.com/wiki/Ring_of_the_Archmage,0,accessories.rings
gen_im_acc_rng_act3_10,Ring of the Emerald Knights,da2,,,https://dragonage.fandom.com/wiki/Ring_of_the_Emerald_Knights,0,accessories.rings
gen_im_acc_rng_act3_11,Demon's Eye,da2,,,https://dragonage.fandom.com/wiki/Demon%27s_Eye,0,accessories.rings
gen_im_acc_rng_act3_12,Pretty Little Thing,da2,,,https://dragonage.fandom.com/wiki/Pretty_Little_Thing,0,accessories.rings
gen_im_acc_rng_act3_13,Awakened's Might,da2,,,https://dragonage.fandom.com/wiki/Awakened%27s_Might,0,accessories.rings
gen_im_acc_rng_act3_14,Ring of the Wounded Coast,da2,,,https://dragonage.fandom.com/wiki/Ring_of_the_Wounded_Coast,0,accessories.rings
gen_im_acc_rng_lore_01,Ring of the Ferryman,da2,,,https://dragonage.fandom.com/wiki/Ring_of_the_Ferryman,0,accessories.rings
gen_im_acc_rng_lore_02,Bardin's Folly,da2,,,https://dragonage.fandom.com/wiki/Bardin%27s_Folly,0,accessories.rings
gen_im_acc_rng_lore_03,Puzzle Ring of the Black Fox,da2,,,https://dragonage.fandom.com/wiki/Puzzle_Ring_of_the_Black_Fox,0,accessories.rings
gen_im_acc_rng_mrl1,Sylvanwood Ring,da2,,,https://dragonage.fandom.com/wiki/Sylvanwood_Ring_(ring),0,accessories.rings
mag000im_anders_gift,Ring of the Awakened,da2,,,https://dragonage.fandom.com/wiki/Ring_of_the_Awakened,0,accessories.rings
mrl251ip_bosshorde_d,Glittering Treasure,da2,,,,0,accessories.rings
one100ar_ironwood,Ironwood Clearing,da2,,,,0,accessories.rings
prm000im_lothering_tome,Lothering's Lament,da2,,,https://dragonage.fandom.com/wiki/Lothering%27s_Lament,0,accessories.rings
pro000ar_blightlands_fake,Outside Lothering,da2,,,,0,accessories.rings
pro000ar_blightlands_real,Outside Lothering,da2,,,,0,accessories.rings
pro000ip_wesleys_ring,Wesley's Ring,da2,,,https://dragonage.fandom.com/wiki/Wesley_Vallen,0,accessories.rings
tbe000im_wisdom_ring,Ring of Unheeded Wisdom,da2,,,https://dragonage.fandom.com/wiki/Ring_of_Unheeded_Wisdom,0,accessories.rings
tbe300im_nowish_ring,Ring of No Wishes,da2,,,https://dragonage.fandom.com/wiki/Ring_of_No_Wishes,0,accessories.rings
drk_im_arm_boo_hvy_01,Boots of the Fortress,da2,,,https://dragonage.fandom.com/wiki/Boots_of_the_Fortress,0,armor.boots.heavy
eye_im_arm_boo_hvy_vault,Orlesian Lancer Boots,da2,,,https://dragonage.fandom.com/wiki/Orlesian_Lancer_Boots,0,armor.boots.heavy
fake_im_arm_boo_hvy_champ,Boots of the Champion,da2,,,,0,armor.boots.heavy
gen_im_arm_boo_hvy_act1_01,The March of Thunder,da2,,,https://dragonage.fandom.com/wiki/The_March_of_Thunder,0,armor.boots.heavy
gen_im_arm_boo_hvy_act1_02,Qunari War Boots,da2,,,https://dragonage.fandom.com/wiki/Qunari_War_Boots,0,armor.boots.heavy
gen_im_arm_boo_hvy_act1_03,Surfacer Stone Boots,da2,,,https://dragonage.fandom.com/wiki/Surfacer_Stone_Boots,0,armor.boots.heavy
gen_im_arm_boo_hvy_act2_01,Blackened Greaves,da2,,,https://dragonage.fandom.com/wiki/Blackened_Greaves,0,armor.boots.heavy
gen_im_arm_boo_hvy_act2_02,Avvarian War Boots,da2,,,https://dragonage.fandom.com/wiki/Avvarian_War_Boots,0,armor.boots.heavy
gen_im_arm_boo_hvy_act2_03,Golem's Leg,da2,,,https://dragonage.fandom.com/wiki/Golem%27s_Leg,0,armor.boots.heavy
gen_im_arm_boo_hvy_act3_01,Boots of the White Spire,da2,,,https://dragonage.fandom.com/wiki/Boots_of_the_White_Spire,0,armor.boots.heavy
gen_im_arm_boo_hvy_act3_02,Dragonscale Boots,da2,,,https://dragonage.fandom.com/wiki/Dragonscale_Boots,0,armor.boots.heavy
gen_im_arm_boo_hvy_champion,Boots of the Champion,da2,,,https://dragonage.fandom.com/wiki/Boots_of_the_Champion_(warrior),0,armor.boots.heavy
gen_im_arm_boo_hvy_set_high,Stonehammer Boots,da2,,,https://dragonage.fandom.com/wiki/Stonehammer_Boots,0,armor.boots.heavy
gen_im_arm_boo_hvy_set_med,Boots of the Fallen,da2,,,https://dragonage.fandom.com/wiki/Boots_of_the_Fallen,0,armor.boots.heavy
gen_im_arm_boo_hvy_start,Fereldan Field Boots,da2,,,https://dragonage.fandom.com/wiki/Fereldan_Field_Boots,0,armor.boots.heavy
drk_im_arm_boo_lgt_01,Footwraps of the Silent One,da2,,,https://dragonage.fandom.com/wiki/Footwraps_of_the_Silent_One,0,armor.boots.light
eye_im_arm_boo_lgt_vault,Boots of Enchanter Illana,da2,,,https://dragonage.fandom.com/wiki/Boots_of_Enchanter_Illana,0,armor.boots.light
fake_im_arm_boo_lgt_champ,Boots of the Champion,da2,,,,0,armor.boots.light
gen_im_arm_boo_lgt_act1_01,Formari Work Boots,da2,,,https://dragonage.fandom.com/wiki/Formari_Work_Boots,0,armor.boots.light
gen_im_arm_boo_lgt_act1_02,Boots of the Isolationist,da2,,,https://dragonage.fandom.com/wiki/Boots_of_the_Isolationist,0,armor.boots.light
gen_im_arm_boo_lgt_act1_03,Boots of the Elder,da2,,,https://dragonage.fandom.com/wiki/Boots_of_the_Elder,0,armor.boots.light
gen_im_arm_boo_lgt_act2_01,Enchanter's Spatterdashes,da2,,,https://dragonage.fandom.com/wiki/Enchanter%27s_Spatterdashes,0,armor.boots.light
gen_im_arm_boo_lgt_act2_02,Ghillie Brogues,da2,,,https://dragonage.fandom.com/wiki/Ghillie_Brogues,0,armor.boots.light
gen_im_arm_boo_lgt_act2_03,Boots of the Redd,da2,,,https://dragonage.fandom.com/wiki/Boots_of_the_Redd,0,armor.boots.light
gen_im_arm_boo_lgt_act3_01,Embroidered Dancing Shoes,da2,,,https://dragonage.fandom.com/wiki/Embroidered_Dancing_Shoes,0,armor.boots.light
gen_im_arm_boo_lgt_act3_02,Boots of the Void,da2,,,https://dragonage.fandom.com/wiki/Boots_of_the_Void,0,armor.boots.light
gen_im_arm_boo_lgt_act3_03,Harlan's Jackboots,da2,,,https://dragonage.fandom.com/wiki/Harlan%27s_Jackboots,0,armor.boots.light
gen_im_arm_boo_lgt_champion,Boots of the Champion,da2,,,https://dragonage.fandom.com/wiki/Boots_of_the_Champion_(mage),0,armor.boots.light
gen_im_arm_boo_lgt_set_high,Boots of the Overseer,da2,,,https://dragonage.fandom.com/wiki/Boots_of_the_Overseer,0,armor.boots.light
gen_im_arm_boo_lgt_set_med,Boots of the Spiral Eye,da2,,,https://dragonage.fandom.com/wiki/Boots_of_the_Spiral_Eye,0,armor.boots.light
gen_im_arm_boo_lgt_start,Apostate's Boots,da2,,,https://dragonage.fandom.com/wiki/Apostate%27s_Boots,0,armor.boots.light
drk_im_arm_boo_med_01,Warden Scout's Boots,da2,,,https://dragonage.fandom.com/wiki/Warden_Scout%27s_Boots,0,armor.boots.medium
eye_im_arm_boo_med_vault,Boots of the Messenger,da2,,,https://dragonage.fandom.com/wiki/Boots_of_the_Messenger,0,armor.boots.medium
fake_im_arm_boo_med_champ,Boots of the Champion,da2,,,,0,armor.boots.medium
gen_im_arm_boo_med_act1_01,Lowtown Stompers,da2,,,https://dragonage.fandom.com/wiki/Lowtown_Stompers,0,armor.boots.medium
gen_im_arm_boo_med_act1_02,Footpad's Secret,da2,,,https://dragonage.fandom.com/wiki/Footpad%27s_Secret,0,armor.boots.medium
gen_im_arm_boo_med_act1_03,Hunter's Boots,da2,,,https://dragonage.fandom.com/wiki/Hunter%27s_Boots,0,armor.boots.medium
gen_im_arm_boo_med_act2_01,Zoey's Battered Horde-Kickers,da2,,,https://dragonage.fandom.com/wiki/Zoey%27s_Battered_Horde-Kickers,0,armor.boots.medium
gen_im_arm_boo_med_act2_02,Highwayman's Lambskin Boots,da2,,,https://dragonage.fandom.com/wiki/Highwayman%27s_Lambskin_Boots,0,armor.boots.medium
gen_im_arm_boo_med_act2_03,Worn Leather Boots,da2,,,https://dragonage.fandom.com/wiki/Worn_Leather_Boots,0,armor.boots.medium
gen_im_arm_boo_med_act3_01,Boots of Free Marching,da2,,,https://dragonage.fandom.com/wiki/Boots_of_Free_Marching,0,armor.boots.medium
gen_im_arm_boo_med_act3_02,Windstrider Boots,da2,,,https://dragonage.fandom.com/wiki/Windstrider_Boots,0,armor.boots.medium
gen_im_arm_boo_med_champion,Boots of the Champion,da2,,,https://dragonage.fandom.com/wiki/Boots_of_the_Champion_(rogue),0,armor.boots.medium
gen_im_arm_boo_med_lore_01,Blackfeather Boots,da2,,,https://dragonage.fandom.com/wiki/Blackfeather_Boots,0,armor.boots.medium
gen_im_arm_boo_med_set_high,Boots of Enasalin,da2,,,https://dragonage.fandom.com/wiki/Boots_of_Enasalin,0,armor.boots.medium
gen_im_arm_boo_med_set_med,Last Descent Boots,da2,,,https://dragonage.fandom.com/wiki/Last_Descent_Boots,0,armor.boots.medium
gen_im_arm_boo_med_start,Rough Leather Boots,da2,,,https://dragonage.fandom.com/wiki/Rough_Leather_Boots,0,armor.boots.medium
